policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,deadline_sweep_ms
oracle_feasible,outage,129,150.0,1000,24.814640397745123,33.6774869913186,34.620175414084976,34.97529884555047,24.814640397745123,0.0,0.725010207091191,0.725010207091191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,150.0
local_only,stable,100,200.0,1000,25.279403323317702,33.96035223762113,34.73962355895296,34.988775105687154,25.279403323317702,0.0,0.7265268897628933,0.7265268897628933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,100,200.0,1000,116.53791253683116,152.78544880873716,155.6501988447701,157.7620959609056,116.53791253683116,0.0,0.7975273110848559,0.7975273110848559,25000.0,25.0,25000.0,0.512,0.0,0.0,1.0,0.989,0.488,0.488,0.109,0.392,0.011,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,100,200.0,1000,225.2794033233177,233.96035223762112,234.73962355895296,234.98877510568715,225.2794033233177,1.0,0.7265268897628933,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.993,0.0,0.0,0.636,0.357,0.007,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,100,200.0,1000,102.8734481079497,152.52011206321112,155.6501988447701,157.7620959609056,102.8734481079497,0.0,0.792417917211626,0.792417917211626,21350.0,21.35,21350.0,0.431,0.0,0.0,0.854,0.9918032786885246,0.4953161592505855,0.423,0.10655737704918032,0.38992974238875877,0.00819672131147541,0.0,14.6,85.39999999999999,0.0,0.0,259,259.0,200.0
deadline_greedy,stable,100,200.0,1000,25.279403323317702,33.96035223762113,34.73962355895296,34.988775105687154,25.279403323317702,0.0,0.7265268897628933,0.7265268897628933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,100,200.0,1000,25.279403323317702,33.96035223762113,34.73962355895296,34.988775105687154,25.279403323317702,0.0,0.7265268897628933,0.7265268897628933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,100,200.0,1000,25.279403323317702,33.96035223762113,34.73962355895296,34.988775105687154,25.279403323317702,0.0,0.7265268897628933,0.7265268897628933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,100,200.0,1000,102.23198868808922,152.19688289993866,155.0641562300493,157.7620959609056,102.23198868808922,0.0,0.7975273110848559,0.7975273110848559,22000.0,22.0,22000.0,0.392,0.0,0.0,0.88,1.0,0.5545454545454546,0.488,0.0,0.44545454545454544,0.0,0.0,12.0,88.0,0.0,0.0,207,207.0,200.0
local_only,stable,101,200.0,1000,24.820657080469697,33.96040511204254,34.788072376532675,34.99828909781833,24.820657080469697,0.0,0.7249338588619687,0.7249338588619687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,101,200.0,1000,114.5462789452985,152.63357420531898,155.9451996548499,157.12068405185656,114.5462789452985,0.0,0.8032529537777608,0.8032529537777608,25000.0,25.0,25000.0,0.477,0.0,0.0,1.0,0.99,0.523,0.523,0.096,0.371,0.01,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,101,200.0,1000,224.8206570804697,233.96040511204254,234.78807237653268,234.99828909781831,224.8206570804697,1.0,0.7249338588619687,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.997,0.0,0.0,0.609,0.388,0.003,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,101,200.0,1000,102.43383421211219,152.2658777910147,155.89078930435474,157.12068405185656,102.43383421211219,0.0,0.7978649635318986,0.7978649635318986,21700.0,21.7,21700.0,0.409,0.0,0.0,0.868,0.9896313364055299,0.5288018433179723,0.459,0.0956221198156682,0.3652073732718894,0.010368663594470046,0.0,13.200000000000001,86.8,0.0,0.0,231,231.0,200.0
deadline_greedy,stable,101,200.0,1000,24.820657080469697,33.96040511204254,34.788072376532675,34.99828909781833,24.820657080469697,0.0,0.7249338588619687,0.7249338588619687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,101,200.0,1000,24.820657080469697,33.96040511204254,34.788072376532675,34.99828909781833,24.820657080469697,0.0,0.7249338588619687,0.7249338588619687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,101,200.0,1000,24.820657080469697,33.96040511204254,34.788072376532675,34.99828909781833,24.820657080469697,0.0,0.7249338588619687,0.7249338588619687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,101,200.0,1000,101.87257754396141,151.75909730065064,155.47387677736086,157.12068405185656,101.87257754396141,0.0,0.8032529537777608,0.8032529537777608,22350.0,22.35,22350.0,0.371,0.0,0.0,0.894,1.0,0.5850111856823266,0.523,0.0,0.41498881431767337,0.0,0.0,10.6,89.4,0.0,0.0,192,192.0,200.0
local_only,stable,102,200.0,1000,24.835880473076735,33.70682378335116,34.74818297607158,34.965240972972765,24.835880473076735,0.0,0.727324394359075,0.727324394359075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,102,200.0,1000,113.97276024754831,151.91583215900752,154.9411127002966,160.17037635929537,113.97276024754831,0.0,0.8069662402478758,0.8069662402478758,25000.0,25.0,25000.0,0.479,0.0,0.0,1.0,0.99,0.521,0.521,0.097,0.372,0.01,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,102,200.0,1000,224.8358804730767,233.70682378335115,234.7481829760716,234.96524097297277,224.8358804730767,1.0,0.727324394359075,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.992,0.0,0.0,0.608,0.384,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,102,200.0,1000,99.14120819193768,151.270088601806,154.42091373703838,160.17037635929537,99.14120819193768,0.0,0.800034845226407,0.800034845226407,20900.0,20.9,20900.0,0.396,0.0,0.0,0.836,0.992822966507177,0.5263157894736842,0.44,0.09210526315789473,0.37440191387559807,0.007177033492822967,0.0,16.400000000000002,83.6,0.0,0.0,284,284.0,200.0
deadline_greedy,stable,102,200.0,1000,24.835880473076735,33.70682378335116,34.74818297607158,34.965240972972765,24.835880473076735,0.0,0.727324394359075,0.727324394359075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,102,200.0,1000,24.835880473076735,33.70682378335116,34.74818297607158,34.965240972972765,24.835880473076735,0.0,0.727324394359075,0.727324394359075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,102,200.0,1000,24.835880473076735,33.70682378335116,34.74818297607158,34.965240972972765,24.835880473076735,0.0,0.727324394359075,0.727324394359075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,102,200.0,1000,101.21996659193391,151.01888168800426,154.08395985415586,160.17037635929537,101.21996659193391,0.0,0.8069662402478758,0.8069662402478758,22325.0,22.325,22325.0,0.372,0.0,0.0,0.893,1.0,0.5834266517357223,0.521,0.0,0.4165733482642777,0.0,0.0,10.7,89.3,0.0,0.0,192,192.0,200.0
local_only,stable,103,200.0,1000,24.972078044518216,34.293187186352334,34.89307765319619,34.99802137082616,24.972078044518216,0.0,0.7236659440861409,0.7236659440861409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,103,200.0,1000,113.4696453081347,152.069100269592,155.41251169457504,157.48542432851514,113.4696453081347,0.0,0.8049199076525545,0.8049199076525545,25000.0,25.0,25000.0,0.465,0.0,0.0,1.0,0.99,0.535,0.535,0.084,0.371,0.01,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,103,200.0,1000,224.97207804451824,234.29318718635236,234.8930776531962,234.99802137082617,224.97207804451824,1.0,0.7236659440861409,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.993,0.0,0.0,0.621,0.372,0.007,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,103,200.0,1000,101.23063068341872,151.70481868004467,155.41251169457504,157.48542432851514,101.23063068341872,0.0,0.7991290672988378,0.7991290672988378,21525.0,21.525,21525.0,0.401,0.0,0.0,0.861,0.9883855981416957,0.5342624854819977,0.46,0.08013937282229965,0.37398373983739835,0.011614401858304297,0.0,13.900000000000002,86.1,0.0,0.0,237,237.0,200.0
deadline_greedy,stable,103,200.0,1000,24.972078044518216,34.293187186352334,34.89307765319619,34.99802137082616,24.972078044518216,0.0,0.7236659440861409,0.7236659440861409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,103,200.0,1000,24.972078044518216,34.293187186352334,34.89307765319619,34.99802137082616,24.972078044518216,0.0,0.7236659440861409,0.7236659440861409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,103,200.0,1000,24.972078044518216,34.293187186352334,34.89307765319619,34.99802137082616,24.972078044518216,0.0,0.7236659440861409,0.7236659440861409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,103,200.0,1000,102.26245053865942,151.35587482489487,155.41251169457504,157.48542432851514,102.26245053865942,0.0,0.8049199076525545,0.8049199076525545,22650.0,22.65,22650.0,0.371,0.0,0.0,0.906,1.0,0.5905077262693157,0.535,0.0,0.4094922737306843,0.0,0.0,9.4,90.60000000000001,0.0,0.0,172,172.0,200.0
local_only,stable,104,200.0,1000,24.98622097286207,33.860115377670134,34.74837408619961,34.98656616097203,24.98622097286207,0.0,0.7240926018777877,0.7240926018777877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,104,200.0,1000,115.95081017992331,152.2789380246095,155.5892697438571,157.5925874352951,115.95081017992331,0.0,0.7955304872992183,0.7955304872992183,25000.0,25.0,25000.0,0.507,0.0,0.0,1.0,0.99,0.493,0.493,0.095,0.402,0.01,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,104,200.0,1000,224.98622097286207,233.86011537767013,234.74837408619962,234.98656616097202,224.98622097286207,1.0,0.7240926018777877,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.991,0.0,0.0,0.623,0.368,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,104,200.0,1000,105.41889533415363,152.23646042465222,155.5892697438571,157.5925874352951,105.41889533415363,0.0,0.7898578469524961,0.7898578469524961,21900.0,21.9,21900.0,0.456,0.0,0.0,0.876,0.9920091324200914,0.4794520547945205,0.42,0.09817351598173515,0.4143835616438356,0.007990867579908675,0.0,12.4,87.6,0.0,0.0,220,220.0,200.0
deadline_greedy,stable,104,200.0,1000,24.98622097286207,33.860115377670134,34.74837408619961,34.98656616097203,24.98622097286207,0.0,0.7240926018777877,0.7240926018777877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,104,200.0,1000,24.98622097286207,33.860115377670134,34.74837408619961,34.98656616097203,24.98622097286207,0.0,0.7240926018777877,0.7240926018777877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,104,200.0,1000,24.98622097286207,33.860115377670134,34.74837408619961,34.98656616097203,24.98622097286207,0.0,0.7240926018777877,0.7240926018777877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,104,200.0,1000,103.47010323190618,152.1003115903759,155.3167290846988,157.5925874352951,103.47010323190618,0.0,0.7955304872992183,0.7955304872992183,22375.0,22.375,22375.0,0.402,0.0,0.0,0.895,1.0,0.5508379888268157,0.493,0.0,0.4491620111731844,0.0,0.0,10.5,89.5,0.0,0.0,182,182.0,200.0
local_only,stable,105,200.0,1000,24.85634769037545,33.82025179084476,34.62504012903672,34.93314580405199,24.85634769037545,0.0,0.7262361051095783,0.7262361051095783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,105,200.0,1000,114.71894575281381,151.8794739890063,154.7863575757483,160.27140713734553,114.71894575281381,0.0,0.8023095380631553,0.8023095380631553,25000.0,25.0,25000.0,0.487,0.0,0.0,1.0,0.99,0.513,0.513,0.095,0.382,0.01,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,105,200.0,1000,224.85634769037546,233.82025179084474,234.62504012903673,234.933145804052,224.85634769037546,1.0,0.7262361051095783,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.991,0.0,0.0,0.619,0.372,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,105,200.0,1000,101.15674871769448,151.40607433385873,154.11455053663718,160.27140713734553,101.15674871769448,0.0,0.7959250227091806,0.7959250227091806,21250.0,21.25,21250.0,0.416,0.0,0.0,0.85,0.9905882352941177,0.5105882352941177,0.434,0.09529411764705882,0.3847058823529412,0.009411764705882352,0.0,15.0,85.0,0.0,0.0,256,256.0,200.0
deadline_greedy,stable,105,200.0,1000,24.85634769037545,33.82025179084476,34.62504012903672,34.93314580405199,24.85634769037545,0.0,0.7262361051095783,0.7262361051095783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,105,200.0,1000,24.85634769037545,33.82025179084476,34.62504012903672,34.93314580405199,24.85634769037545,0.0,0.7262361051095783,0.7262361051095783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,105,200.0,1000,24.85634769037545,33.82025179084476,34.62504012903672,34.93314580405199,24.85634769037545,0.0,0.7262361051095783,0.7262361051095783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,105,200.0,1000,102.22858583723617,151.2708689061276,154.7863575757483,160.27140713734553,102.22858583723617,0.0,0.8023095380631553,0.8023095380631553,22375.0,22.375,22375.0,0.382,0.0,0.0,0.895,1.0,0.5731843575418994,0.513,0.0,0.42681564245810055,0.0,0.0,10.5,89.5,0.0,0.0,188,188.0,200.0
local_only,stable,106,200.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,106,200.0,1000,114.6687322963997,152.15868136114557,155.0542689321596,158.75875570840955,114.6687322963997,0.0,0.8020520489183882,0.8020520489183882,25000.0,25.0,25000.0,0.48,0.0,0.0,1.0,0.992,0.52,0.52,0.077,0.395,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,106,200.0,1000,224.71641096325112,233.8607494902658,234.68730165917938,234.9335869931972,224.71641096325112,1.0,0.7229428904328138,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.991,0.0,0.0,0.599,0.392,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,106,200.0,1000,101.5450210282883,151.6570405144958,154.99264686801558,158.084405082165,101.5450210282883,0.0,0.7962430814491968,0.7962430814491968,21425.0,21.425,21425.0,0.409,0.0,0.0,0.857,0.9918319719953326,0.5227537922987164,0.448,0.07701283547257877,0.3920653442240373,0.008168028004667444,0.0,14.299999999999999,85.7,0.0,0.0,252,252.0,200.0
deadline_greedy,stable,106,200.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,106,200.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,106,200.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,106,200.0,1000,104.53039556949022,151.6334317019743,155.0542689321596,158.75875570840955,104.53039556949022,0.0,0.8020520489183882,0.8020520489183882,22875.0,22.875,22875.0,0.395,0.0,0.0,0.915,1.0,0.5683060109289617,0.52,0.0,0.43169398907103823,0.0,0.0,8.5,91.5,0.0,0.0,154,154.0,200.0
local_only,stable,107,200.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,107,200.0,1000,114.94411984811339,152.77937419523815,155.1893027398691,159.38914135250792,114.94411984811339,0.0,0.8041775947303632,0.8041775947303632,25000.0,25.0,25000.0,0.481,0.0,0.0,1.0,0.989,0.519,0.519,0.093,0.377,0.011,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,107,200.0,1000,224.88557902804774,233.8342462821437,234.89267109559947,234.9936438529993,224.88557902804774,1.0,0.7245133185042392,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.615,0.373,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,107,200.0,1000,104.10215706316632,152.0268925648947,155.0232526907013,158.39282055687545,104.10215706316632,0.0,0.7993133636844371,0.7993133636844371,22025.0,22.025,22025.0,0.424,0.0,0.0,0.881,0.9886492622020431,0.5187287173666288,0.457,0.09307604994324631,0.376844494892168,0.011350737797956867,0.0,11.899999999999999,88.1,0.0,0.0,198,198.0,200.0
deadline_greedy,stable,107,200.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,107,200.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,107,200.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,107,200.0,1000,102.49636426039119,152.0268925648947,155.11286029164125,159.38914135250792,102.49636426039119,0.0,0.8041775947303632,0.8041775947303632,22400.0,22.4,22400.0,0.377,0.0,0.0,0.896,1.0,0.5792410714285714,0.519,0.0,0.42075892857142855,0.0,0.0,10.4,89.60000000000001,0.0,0.0,182,182.0,200.0
local_only,stable,108,200.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,108,200.0,1000,115.7998073302727,152.98727090291493,156.0764207895158,157.79913822317386,115.7998073302727,0.0,0.8029251703471986,0.8029251703471986,25000.0,25.0,25000.0,0.501,0.0,0.0,1.0,0.988,0.499,0.499,0.089,0.4,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,108,200.0,1000,225.23589718371454,234.2868707566229,234.87218349603603,234.98969012155482,225.23589718371454,1.0,0.7254394152220247,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.987,0.0,0.0,0.62,0.367,0.013,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,108,200.0,1000,102.99063465509856,152.85552145057204,155.96312050656238,157.7658412201718,102.99063465509856,0.0,0.7967132376294662,0.7967132376294662,21500.0,21.5,21500.0,0.428,0.0,0.0,0.86,0.9872093023255814,0.5023255813953489,0.432,0.09186046511627907,0.3930232558139535,0.012790697674418604,0.0,14.000000000000002,86.0,0.0,0.0,231,231.0,200.0
deadline_greedy,stable,108,200.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,108,200.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,108,200.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,108,200.0,1000,103.7557862132754,152.29381490732843,155.9638193298862,157.79913822317386,103.7557862132754,0.0,0.8029251703471986,0.8029251703471986,22475.0,22.475,22475.0,0.4,0.0,0.0,0.899,1.0,0.5550611790878754,0.499,0.0,0.44493882091212456,0.0,0.0,10.100000000000001,89.9,0.0,0.0,180,180.0,200.0
local_only,stable,109,200.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
edge_only,stable,109,200.0,1000,116.23158614399752,152.73498628039113,155.06476022773796,156.68128154141502,116.23158614399752,0.0,0.7973055668677762,0.7973055668677762,25000.0,25.0,25000.0,0.501,0.0,0.0,1.0,0.987,0.499,0.499,0.08,0.408,0.013,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
cloud_only,stable,109,200.0,1000,225.26896470876093,234.15910526808332,234.79620852522922,234.94284900848464,225.26896470876093,1.0,0.7225069831603355,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.995,0.0,0.0,0.622,0.373,0.005,0.0,0.0,100.0,0.0,0.0,0,0.0,200.0
dapper,stable,109,200.0,1000,105.19192178815105,152.4184934827853,155.01636174877405,156.07041643532193,105.19192178815105,0.0,0.7908717000411818,0.7908717000411818,21775.0,21.775,21775.0,0.449,0.0,0.0,0.871,0.9850746268656716,0.4845005740528129,0.422,0.08381171067738231,0.41676234213547647,0.014925373134328358,0.0,12.9,87.1,0.0,0.0,228,228.0,200.0
deadline_greedy,stable,109,200.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
confidence_deadline,stable,109,200.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
rtt_threshold,stable,109,200.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,200.0
oracle_feasible,stable,109,200.0,1000,105.16463508397108,151.97817093983875,154.8606001386004,156.68128154141502,105.16463508397108,0.0,0.7973055668677762,0.7973055668677762,22675.0,22.675,22675.0,0.408,0.0,0.0,0.907,1.0,0.5501653803748622,0.499,0.0,0.4498346196251378,0.0,0.0,9.3,90.7,0.0,0.0,166,166.0,200.0
