policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,swept_parameter,swept_value,is_selected_value
dapper,lossy,109,100.0,1000,24.775139056545807,34.049418286887835,34.7919194149339,34.94624843509132,27.589732778494557,0.0,0.7212325912059436,0.7291233874104239,7550.0,7.55,7550.0,0.0,0.0,0.0,0.302,0.8443708609271523,0.1291390728476821,0.039,0.7152317880794702,0.0,0.15562913907284767,0.0,69.8,0.0,30.2,0.0,418,418.0,local_confidence_threshold,0.7,False
dapper,lossy,110,100.0,1000,25.004520730247734,33.8683404853258,34.86997539103268,34.98456857838196,27.82373247821354,0.0,0.7268739784421301,0.7343317580751318,6750.0,6.75,6750.0,0.0,0.0,0.0,0.27,0.7888888888888889,0.14444444444444443,0.039,0.6444444444444445,0.0,0.2111111111111111,0.0,73.0,0.0,27.0,0.0,398,398.0,local_confidence_threshold,0.7,False
dapper,lossy,111,100.0,1000,24.90307640535743,34.14835345167596,34.756755348825656,34.981698697795565,27.40844811213243,0.0,0.7248703254305311,0.7319174461369129,6900.0,6.9,6900.0,0.0,0.0,0.0,0.276,0.7898550724637681,0.13043478260869565,0.036,0.6594202898550725,0.0,0.21014492753623187,0.0,72.39999999999999,0.0,27.6,0.0,408,408.0,local_confidence_threshold,0.7,False
dapper,lossy,112,100.0,1000,24.956367632930085,34.151123089835,34.870234716853815,34.962158450180866,27.943920042457275,0.0,0.7253954496233768,0.733824362902984,7100.0,7.1,7100.0,0.0,0.0,0.0,0.284,0.823943661971831,0.15140845070422534,0.043,0.6725352112676056,0.0,0.176056338028169,0.0,71.6,0.0,28.4,0.0,417,417.0,local_confidence_threshold,0.7,False
dapper,lossy,113,100.0,1000,25.11573781751927,34.14436127878192,34.867885766711,34.99782157537433,27.760083420700553,0.0,0.7254462125679975,0.7326167965939174,7225.0,7.225,7225.0,0.0,0.0,0.0,0.289,0.7820069204152249,0.1314878892733564,0.038,0.6505190311418685,0.0,0.2179930795847751,0.0,71.1,0.0,28.9,0.0,413,413.0,local_confidence_threshold,0.7,False
dapper,lossy,114,100.0,1000,25.05695156474369,34.026649628584615,34.857774174382406,34.983091762156874,27.12533714125512,0.0,0.72440817275247,0.730364229112955,6775.0,6.775,6775.0,0.0,0.0,0.0,0.271,0.8154981549815498,0.11070110701107011,0.03,0.7047970479704797,0.0,0.18450184501845018,0.0,72.89999999999999,0.0,27.1,0.0,384,384.0,local_confidence_threshold,0.7,False
dapper,lossy,115,100.0,1000,24.76252752899427,34.140208891814694,34.85306689119638,34.992962372181864,27.332002828483752,0.0,0.7251726691219196,0.7323390260437027,7200.0,7.2,7200.0,0.0,0.0,0.0,0.288,0.7951388888888888,0.1284722222222222,0.037,0.6666666666666666,0.0,0.2048611111111111,0.0,71.2,0.0,28.799999999999997,0.0,415,415.0,local_confidence_threshold,0.7,False
dapper,lossy,116,100.0,1000,24.951356764470432,33.914227978461774,34.857265543400885,34.99525986411179,28.298872150412905,0.0,0.7243445892890008,0.7338536852284578,7450.0,7.45,7450.0,0.0,0.0,0.0,0.298,0.8322147651006712,0.1644295302013423,0.049,0.6677852348993288,0.0,0.16778523489932887,0.0,70.19999999999999,0.0,29.799999999999997,0.0,417,417.0,local_confidence_threshold,0.7,False
dapper,lossy,117,100.0,1000,25.037129912861214,33.9567672696681,34.764351269100246,34.996388970755305,26.961569004714846,0.0,0.726073452957747,0.7314772037325477,7350.0,7.35,7350.0,0.0,0.0,0.0,0.294,0.7959183673469388,0.09523809523809523,0.028,0.7006802721088435,0.0,0.20408163265306123,0.0,70.6,0.0,29.4,0.0,407,407.0,local_confidence_threshold,0.7,False
dapper,lossy,118,100.0,1000,24.83203368389728,33.86314293776527,34.704566823658226,34.94197590424748,26.96644349463498,0.0,0.7277094589160901,0.7336522855122739,6425.0,6.425,6425.0,0.0,0.0,0.0,0.257,0.8054474708171206,0.11673151750972763,0.03,0.688715953307393,0.0,0.19455252918287938,0.0,74.3,0.0,25.7,0.0,373,373.0,local_confidence_threshold,0.7,False
dapper,lossy,119,100.0,1000,25.22380561542694,34.16353447898527,34.88856396573517,34.993426719837316,27.921986373093546,0.0,0.72570145608929,0.7331940059927962,7525.0,7.525,7525.0,0.0,0.0,0.0,0.301,0.8305647840531561,0.12956810631229235,0.039,0.7009966777408638,0.0,0.16943521594684385,0.0,69.89999999999999,0.0,30.099999999999998,0.0,438,438.0,local_confidence_threshold,0.7,False
dapper,lossy,120,100.0,1000,24.94356883456326,33.94762430607923,34.82126839451995,34.99480299428936,27.30921815915243,0.0,0.7242446744200584,0.731318482487183,6900.0,6.9,6900.0,0.0,0.0,0.0,0.276,0.7898550724637681,0.12318840579710146,0.034,0.6666666666666666,0.0,0.21014492753623187,0.0,72.39999999999999,0.0,27.6,0.0,388,388.0,local_confidence_threshold,0.7,False
dapper,lossy,121,100.0,1000,24.890186762682326,33.9509837447526,34.75636721943252,34.9865485323475,27.988439454786114,0.0,0.7226738180182367,0.7318628622769285,7325.0,7.325,7325.0,0.0,0.0,0.0,0.293,0.7815699658703071,0.15017064846416384,0.044,0.6313993174061433,0.0,0.21843003412969283,0.0,70.7,0.0,29.299999999999997,0.0,428,428.0,local_confidence_threshold,0.7,False
dapper,lossy,122,100.0,1000,25.08579289471596,34.07524967583675,34.72465675884838,34.92311681265087,27.67889512418323,0.0,0.7253656451784852,0.733183461520892,6650.0,6.65,6650.0,0.0,0.0,0.0,0.266,0.8082706766917294,0.13909774436090225,0.037,0.6691729323308271,0.0,0.19172932330827067,0.0,73.4,0.0,26.6,0.0,371,371.0,local_confidence_threshold,0.7,False
dapper,lossy,123,100.0,1000,24.817178107343594,33.97858252982191,34.71884738710505,34.9640180768012,27.857987549636114,0.0,0.725177200048534,0.7342554483928629,7350.0,7.35,7350.0,0.0,0.0,0.0,0.294,0.7925170068027211,0.14965986394557823,0.044,0.6428571428571429,0.0,0.20748299319727892,0.0,70.6,0.0,29.4,0.0,423,423.0,local_confidence_threshold,0.7,False
dapper,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,28.540596318116688,0.0,0.7252006399861742,0.7354329224470368,7275.0,7.275,7275.0,0.0,0.0,0.0,0.291,0.8247422680412371,0.16838487972508592,0.049,0.6563573883161512,0.0,0.17525773195876287,0.0,70.89999999999999,0.0,29.099999999999998,0.0,410,410.0,local_confidence_threshold,0.7,False
dapper,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,27.60425377356946,0.0,0.725008358044021,0.7314986949513265,6675.0,6.675,6675.0,0.0,0.0,0.0,0.267,0.8239700374531835,0.12734082397003746,0.034,0.6966292134831461,0.0,0.1760299625468165,0.0,73.3,0.0,26.700000000000003,0.0,379,379.0,local_confidence_threshold,0.7,False
dapper,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,27.76810162669617,0.0,0.7223553858756083,0.7303240683889018,7500.0,7.5,7500.0,0.0,0.0,0.0,0.3,0.8133333333333334,0.13333333333333333,0.04,0.68,0.0,0.18666666666666668,0.0,70.0,0.0,30.0,0.0,436,436.0,local_confidence_threshold,0.7,False
dapper,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,28.1653169270784,0.0,0.7254720911704587,0.7348206650543513,7200.0,7.2,7200.0,0.0,0.0,0.0,0.288,0.7534722222222222,0.16319444444444445,0.047,0.5902777777777778,0.0,0.2465277777777778,0.0,71.2,0.0,28.799999999999997,0.0,410,410.0,local_confidence_threshold,0.7,False
dapper,lossy,128,100.0,1000,25.361525346794913,34.112832194106765,34.722796126768856,34.99638466136344,27.579126453826497,0.0,0.7258146565752936,0.7321241916931471,7000.0,7.0,7000.0,0.0,0.0,0.0,0.28,0.8142857142857143,0.11785714285714285,0.033,0.6964285714285714,0.0,0.18571428571428572,0.0,72.0,0.0,28.000000000000004,0.0,376,376.0,local_confidence_threshold,0.7,False
dapper,lossy,129,100.0,1000,24.956002553810663,34.060395492680186,34.85750602439408,34.980831653703675,27.77294465055539,0.0,0.7240405957959037,0.7320804685537196,6950.0,6.95,6950.0,0.0,0.0,0.0,0.278,0.8237410071942446,0.14388489208633093,0.04,0.6798561151079137,0.0,0.17625899280575538,0.0,72.2,0.0,27.800000000000004,0.0,402,402.0,local_confidence_threshold,0.7,False
dapper,variable,100,100.0,1000,19.847097399190012,33.61420558459003,34.76027410675784,34.95054826151675,20.361293677547255,0.0,0.7259116438296801,0.7274666239949101,1875.0,1.875,1875.0,0.284,0.216,0.0,0.075,0.8933333333333333,0.10666666666666667,0.008,0.7866666666666666,0.0,0.10666666666666667,0.0,70.89999999999999,0.0,7.5,21.6,273,273.0,local_confidence_threshold,0.7,False
dapper,variable,101,100.0,1000,19.873228370530978,33.51859359353788,34.716729365681125,34.99816501848515,21.034750330155067,0.0,0.7275598148950951,0.7309529578653645,2025.0,2.025,2025.0,0.256,0.2,0.0,0.081,0.9259259259259259,0.20987654320987653,0.017,0.7160493827160493,0.0,0.07407407407407407,0.0,71.89999999999999,0.0,8.1,20.0,260,260.0,local_confidence_threshold,0.7,False
dapper,variable,102,100.0,1000,21.725835154751234,33.952084801243224,34.85412725538718,34.995332379528136,23.09386915693416,0.0,0.7253923428217819,0.7296134640052043,2250.0,2.25,2250.0,0.167,0.131,0.0,0.09,0.9333333333333333,0.2222222222222222,0.02,0.7111111111111111,0.0,0.06666666666666667,0.0,77.9,0.0,9.0,13.100000000000001,239,239.0,local_confidence_threshold,0.7,False
dapper,variable,103,100.0,1000,19.512093113412188,33.581179869308166,34.6745142049723,34.99051342908312,20.624248801099267,0.0,0.7261937654458711,0.7295398143742786,2625.0,2.625,2625.0,0.315,0.239,0.0,0.105,0.9428571428571428,0.1523809523809524,0.016,0.7904761904761904,0.0,0.05714285714285714,0.0,65.60000000000001,0.0,10.5,23.9,322,322.0,local_confidence_threshold,0.7,False
dapper,variable,104,100.0,1000,21.518439904160722,33.92297556550541,34.71580596411837,34.944614204784195,22.483133759847064,0.0,0.7272218707282757,0.7298572938363489,2275.0,2.275,2275.0,0.187,0.143,0.0,0.091,0.9230769230769231,0.15384615384615385,0.014,0.7692307692307693,0.0,0.07692307692307693,0.0,76.6,0.0,9.1,14.299999999999999,254,254.0,local_confidence_threshold,0.7,False
dapper,variable,105,100.0,1000,20.409246302565197,33.52133876628223,34.7773651787171,34.98077376103997,21.368097095744282,0.0,0.726150768098847,0.7291004538530045,2200.0,2.2,2200.0,0.238,0.184,0.0,0.088,0.9545454545454546,0.1590909090909091,0.014,0.7954545454545454,0.0,0.045454545454545456,0.0,72.8,0.0,8.799999999999999,18.4,263,263.0,local_confidence_threshold,0.7,False
dapper,variable,106,100.0,1000,21.59372391817589,33.5305156645498,34.67586933903363,34.993851868805095,22.481752715220036,0.0,0.7255234671581106,0.7281593600976858,2125.0,2.125,2125.0,0.175,0.136,0.0,0.085,0.9294117647058824,0.15294117647058825,0.013,0.7764705882352941,0.0,0.07058823529411765,0.0,77.9,0.0,8.5,13.600000000000001,229,229.0,local_confidence_threshold,0.7,False
dapper,variable,107,100.0,1000,20.056441701403287,33.56666120695883,34.6268453225655,34.98148819897819,20.857115085267594,0.0,0.7240116849833446,0.7265734167039742,2150.0,2.15,2150.0,0.261,0.201,0.0,0.086,0.9302325581395349,0.13953488372093023,0.012,0.7906976744186046,0.0,0.06976744186046512,0.0,71.3,0.0,8.6,20.1,277,277.0,local_confidence_threshold,0.7,False
dapper,variable,108,100.0,1000,20.480881005394448,33.99159903353784,34.77692101060002,34.94872090187498,21.980710421202108,0.0,0.7260048286422379,0.7309713998008432,2350.0,2.35,2350.0,0.26,0.196,0.0,0.094,0.8829787234042553,0.23404255319148937,0.022,0.648936170212766,0.0,0.11702127659574468,0.0,71.0,0.0,9.4,19.6,278,278.0,local_confidence_threshold,0.7,False
dapper,variable,109,100.0,1000,21.210997956041414,33.76823065319891,34.76110730262953,34.98660651522982,21.83332316133735,0.0,0.7239038673745836,0.7258886165176195,2225.0,2.225,2225.0,0.203,0.156,0.0,0.089,0.9325842696629213,0.10112359550561797,0.009,0.8314606741573034,0.0,0.06741573033707865,0.0,75.5,0.0,8.9,15.6,261,261.0,local_confidence_threshold,0.7,False
dapper,variable,110,100.0,1000,20.982663888093814,33.908831310824965,34.67822534775889,34.98146709760653,21.44477545578031,0.0,0.7252583766377324,0.7265590757038658,1925.0,1.925,1925.0,0.226,0.171,0.0,0.077,0.935064935064935,0.09090909090909091,0.007,0.8441558441558441,0.0,0.06493506493506493,0.0,75.2,0.0,7.7,17.1,246,246.0,local_confidence_threshold,0.7,False
dapper,variable,111,100.0,1000,21.15036747714493,33.79838354481562,34.723349040720166,34.97684653932659,22.087684842655115,0.0,0.7257443855359366,0.7283854313705298,2200.0,2.2,2200.0,0.216,0.166,0.0,0.088,0.9318181818181818,0.1590909090909091,0.014,0.7727272727272727,0.0,0.06818181818181818,0.0,74.6,0.0,8.799999999999999,16.6,249,249.0,local_confidence_threshold,0.7,False
dapper,variable,112,100.0,1000,21.078172240720427,34.0565418294024,34.79412676903375,34.95854802039493,21.947928138456,0.0,0.728773769620013,0.7312861814886071,2375.0,2.375,2375.0,0.215,0.162,0.0,0.095,0.9052631578947369,0.1368421052631579,0.013,0.7684210526315789,0.0,0.09473684210526316,0.0,74.3,0.0,9.5,16.2,260,260.0,local_confidence_threshold,0.7,False
dapper,variable,113,100.0,1000,21.273906223598555,33.57682626381407,34.78843892853948,34.96829040868747,21.595911920351142,0.0,0.7263068757945752,0.7272796101943941,1950.0,1.95,1950.0,0.197,0.15,0.0,0.078,0.9358974358974359,0.0641025641025641,0.005,0.8717948717948718,0.0,0.0641025641025641,0.0,77.2,0.0,7.8,15.0,231,231.0,local_confidence_threshold,0.7,False
dapper,variable,114,100.0,1000,19.651478679764644,33.53883646549626,34.61117657596823,34.99588156157893,20.50054047444884,0.0,0.7222741502329159,0.724694505433041,1875.0,1.875,1875.0,0.266,0.205,0.0,0.075,0.9333333333333333,0.17333333333333334,0.013,0.76,0.0,0.06666666666666667,0.0,72.0,0.0,7.5,20.5,261,261.0,local_confidence_threshold,0.7,False
dapper,variable,115,100.0,1000,21.45827282696581,33.34691437699113,34.626745067103904,34.87718954629805,22.77837006130007,0.0,0.7230935571850724,0.727076837359499,2225.0,2.225,2225.0,0.176,0.137,0.0,0.089,0.9101123595505618,0.21348314606741572,0.019,0.6966292134831461,0.0,0.0898876404494382,0.0,77.4,0.0,8.9,13.700000000000001,235,235.0,local_confidence_threshold,0.7,False
dapper,variable,116,100.0,1000,20.840460970931165,33.98344969197258,34.76841725790863,34.94714462527301,21.893113245717277,0.0,0.7289372186607409,0.7319136299806684,1950.0,1.95,1950.0,0.239,0.184,0.0,0.078,0.9743589743589743,0.20512820512820512,0.016,0.7692307692307693,0.0,0.02564102564102564,0.0,73.8,0.0,7.8,18.4,252,252.0,local_confidence_threshold,0.7,False
dapper,variable,117,100.0,1000,22.76021868961211,34.240173789397694,34.82080355680936,34.990866631104254,23.30435459422047,0.0,0.7236897900442029,0.7252251430837507,2375.0,2.375,2375.0,0.132,0.1,0.0,0.095,0.9157894736842105,0.08421052631578947,0.008,0.8315789473684211,0.0,0.08421052631578947,0.0,80.5,0.0,9.5,10.0,225,225.0,local_confidence_threshold,0.7,False
dapper,variable,118,100.0,1000,21.19990772515089,33.5101571170854,34.37942051281876,34.868091607089696,22.36606838540726,0.0,0.7251742139285398,0.7287584686631103,2400.0,2.4,2400.0,0.193,0.148,0.0,0.096,0.9166666666666666,0.17708333333333334,0.017,0.7395833333333334,0.0,0.08333333333333333,0.0,75.6,0.0,9.6,14.799999999999999,261,261.0,local_confidence_threshold,0.7,False
dapper,variable,119,100.0,1000,20.98980792595105,33.65904383541709,34.57959716197339,34.99635852821138,22.22188021795166,0.0,0.7246615933519791,0.7281780598791509,2250.0,2.25,2250.0,0.218,0.166,0.0,0.09,0.9222222222222223,0.2,0.018,0.7222222222222222,0.0,0.07777777777777778,0.0,74.4,0.0,9.0,16.6,245,245.0,local_confidence_threshold,0.7,False
dapper,variable,120,100.0,1000,21.637219680970638,33.96526001626422,34.71258654891299,34.99491157025027,22.61331709552751,0.0,0.7236256274039456,0.7264927171861314,2850.0,2.85,2850.0,0.179,0.134,0.0,0.114,0.9473684210526315,0.12280701754385964,0.014,0.8245614035087719,0.0,0.05263157894736842,0.0,75.2,0.0,11.4,13.4,270,270.0,local_confidence_threshold,0.7,False
dapper,variable,121,100.0,1000,20.769854338698046,33.76407787463392,34.80089032279628,34.994688323129196,22.556070238253007,0.0,0.7246801812954811,0.7301185471800397,2725.0,2.725,2725.0,0.217,0.168,0.0,0.109,0.9724770642201835,0.23853211009174313,0.026,0.7339449541284404,0.0,0.027522935779816515,0.0,72.3,0.0,10.9,16.8,283,283.0,local_confidence_threshold,0.7,False
dapper,variable,122,100.0,1000,21.13175821444513,33.694416258508085,34.631522901173106,34.97317679379236,22.577413225524552,0.0,0.727101792089757,0.7310648980947129,2225.0,2.225,2225.0,0.197,0.151,0.0,0.089,0.9775280898876404,0.23595505617977527,0.021,0.7415730337078652,0.0,0.02247191011235955,0.0,76.0,0.0,8.9,15.1,243,243.0,local_confidence_threshold,0.7,False
dapper,variable,123,100.0,1000,21.09321361110236,33.79103353765298,34.79488657343286,34.98222422308634,22.21358653640726,0.0,0.7282104611957531,0.7319453175342353,2150.0,2.15,2150.0,0.215,0.164,0.0,0.086,0.9651162790697675,0.19767441860465115,0.017,0.7674418604651163,0.0,0.03488372093023256,0.0,75.0,0.0,8.6,16.400000000000002,255,255.0,local_confidence_threshold,0.7,False
dapper,variable,124,100.0,1000,21.732988484636902,33.61582768332837,34.67732058291188,34.996246009129095,22.388543321884928,0.0,0.7242599698219147,0.7262426254542265,2625.0,2.625,2625.0,0.169,0.132,0.0,0.105,0.8857142857142857,0.08571428571428572,0.009,0.8,0.0,0.11428571428571428,0.0,76.3,0.0,10.5,13.200000000000001,257,257.0,local_confidence_threshold,0.7,False
dapper,variable,125,100.0,1000,20.769788307085673,33.55572104656107,34.7780426012565,34.94952031560075,21.96536782976212,0.0,0.7246252838037862,0.7280491378246255,2225.0,2.225,2225.0,0.222,0.17,0.0,0.089,0.9325842696629213,0.20224719101123595,0.018,0.7303370786516854,0.0,0.06741573033707865,0.0,74.1,0.0,8.9,17.0,261,261.0,local_confidence_threshold,0.7,False
dapper,variable,126,100.0,1000,21.1478810158433,33.75159446968112,34.720173914570076,34.997585709381326,22.447826996657557,0.0,0.7299377493938444,0.7334865148818951,2525.0,2.525,2525.0,0.21,0.163,0.0,0.101,0.9306930693069307,0.18811881188118812,0.019,0.7425742574257426,0.0,0.06930693069306931,0.0,73.6,0.0,10.100000000000001,16.3,268,268.0,local_confidence_threshold,0.7,False
dapper,variable,127,100.0,1000,20.660215773075464,34.01155392391131,34.710521322396545,34.9805264786951,21.650626406706817,0.0,0.7254115546748069,0.7284733137283249,2275.0,2.275,2275.0,0.245,0.187,0.0,0.091,0.967032967032967,0.15384615384615385,0.014,0.8131868131868132,0.0,0.03296703296703297,0.0,72.2,0.0,9.1,18.7,265,265.0,local_confidence_threshold,0.7,False
dapper,variable,128,100.0,1000,19.588881490818014,33.63444553862527,34.724924465655434,34.96530254190218,20.169029363549104,0.0,0.7260593204690197,0.7274065057730177,1700.0,1.7,1700.0,0.278,0.214,0.0,0.068,0.8970588235294118,0.11764705882352941,0.008,0.7794117647058824,0.0,0.10294117647058823,0.0,71.8,0.0,6.800000000000001,21.4,257,257.0,local_confidence_threshold,0.7,False
dapper,variable,129,100.0,1000,21.009790891695804,33.95183803633796,34.77333674805944,34.967648156933706,22.023780845037624,0.0,0.7216296347896245,0.7247101165909067,2500.0,2.5,2500.0,0.227,0.175,0.0,0.1,0.96,0.16,0.016,0.8,0.0,0.04,0.0,72.5,0.0,10.0,17.5,280,280.0,local_confidence_threshold,0.7,False
dapper,outage,100,100.0,1000,7.390958833110617,31.53222247776869,33.92161243264051,34.99545577037872,7.390958833110617,0.0,0.7256162643603677,0.7256162643603677,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,422,422.0,local_confidence_threshold,0.7,False
dapper,outage,101,100.0,1000,7.394054329988902,31.520563490832846,34.26171430265933,34.94450915915627,7.394054329988902,0.0,0.7269702216094329,0.7269702216094329,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,412,412.0,local_confidence_threshold,0.7,False
dapper,outage,102,100.0,1000,7.51680019137851,31.462924322041214,34.417701339171714,34.98162652146018,7.51680019137851,0.0,0.725179462474503,0.725179462474503,0.0,0.0,0.0,1.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,422,422.0,local_confidence_threshold,0.7,False
dapper,outage,103,100.0,1000,7.378221024983012,31.251434028184203,34.6042054298873,34.981104653112794,7.378221024983012,0.0,0.7262335249696575,0.7262335249696575,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,429,429.0,local_confidence_threshold,0.7,False
dapper,outage,104,100.0,1000,7.568293210290533,31.59395630138461,34.54533747275368,34.97633437705056,7.568293210290533,0.0,0.7263175970031922,0.7263175970031922,0.0,0.0,0.0,1.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.5,422,422.0,local_confidence_threshold,0.7,False
dapper,outage,105,100.0,1000,7.519378267796368,31.402502329388795,34.46505659979935,34.921933732182964,7.519378267796368,0.0,0.7248271436420854,0.7248271436420854,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,77.2,417,417.0,local_confidence_threshold,0.7,False
dapper,outage,106,100.0,1000,7.549106265746754,31.449714720334896,34.37540672388598,34.964850295506736,7.549106265746754,0.0,0.7212594093828284,0.7212594093828284,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,414,414.0,local_confidence_threshold,0.7,False
dapper,outage,107,100.0,1000,7.495635529917344,31.80791921566703,34.39018497885919,34.99112443015811,7.495635529917344,0.0,0.7250211366010297,0.7250211366010297,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,76.9,422,422.0,local_confidence_threshold,0.7,False
dapper,outage,108,100.0,1000,7.251361824662859,31.14265792210696,34.17418822409749,34.97297658698431,7.251361824662859,0.0,0.7266974788453335,0.7266974788453335,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,426,426.0,local_confidence_threshold,0.7,False
dapper,outage,109,100.0,1000,7.685496458575816,31.705170488180077,34.40871885608117,34.88886016594044,7.685496458575816,0.0,0.7258121030951461,0.7258121030951461,0.0,0.0,0.0,1.0,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.5,427,427.0,local_confidence_threshold,0.7,False
dapper,outage,110,100.0,1000,7.355193804523941,30.694822041353905,34.222511546491425,34.969462845702225,7.355193804523941,0.0,0.7245809511185383,0.7245809511185383,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,77.2,425,425.0,local_confidence_threshold,0.7,False
dapper,outage,111,100.0,1000,7.398682547644234,31.455362565824643,34.05726657846486,34.958198085831974,7.398682547644234,0.0,0.7280638471067766,0.7280638471067766,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.900000000000002,0.0,0.0,77.10000000000001,414,414.0,local_confidence_threshold,0.7,False
dapper,outage,112,100.0,1000,7.370625290236145,31.426397231090824,34.038780941246515,34.949972127365655,7.370625290236145,0.0,0.7280606555765715,0.7280606555765715,0.0,0.0,0.0,1.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,77.9,412,412.0,local_confidence_threshold,0.7,False
dapper,outage,113,100.0,1000,7.147796806593906,30.844985093880027,33.96419838510252,34.91680130902314,7.147796806593906,0.0,0.7299582611154545,0.7299582611154545,0.0,0.0,0.0,1.0,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,437,437.0,local_confidence_threshold,0.7,False
dapper,outage,114,100.0,1000,7.501176014095029,31.4914309836508,34.414218678920534,34.97406829855338,7.501176014095029,0.0,0.7224631994341497,0.7224631994341497,0.0,0.0,0.0,1.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,398,398.0,local_confidence_threshold,0.7,False
dapper,outage,115,100.0,1000,7.428611862088066,30.652007764158807,34.152857588086846,34.990047900593524,7.428611862088066,0.0,0.7262317832361891,0.7262317832361891,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,77.8,413,413.0,local_confidence_threshold,0.7,False
dapper,outage,116,100.0,1000,7.310877248374183,30.959598437937885,34.2744524675671,34.84799240200695,7.310877248374183,0.0,0.727895972888168,0.727895972888168,0.0,0.0,0.0,1.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.5,434,434.0,local_confidence_threshold,0.7,False
dapper,outage,117,100.0,1000,7.385847848859415,31.09198240986329,34.14712359689956,34.96597639562117,7.385847848859415,0.0,0.7183856901372877,0.7183856901372877,0.0,0.0,0.0,1.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,403,403.0,local_confidence_threshold,0.7,False
dapper,outage,118,100.0,1000,7.254554051460061,31.241459127591458,33.60889001037177,34.741923692424066,7.254554051460061,0.0,0.7269199104810466,0.7269199104810466,0.0,0.0,0.0,1.0,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,78.0,408,408.0,local_confidence_threshold,0.7,False
dapper,outage,119,100.0,1000,7.544636632920723,31.97128927281031,34.12470746616695,34.92690319762808,7.544636632920723,0.0,0.7220765044472426,0.7220765044472426,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.599999999999998,0.0,0.0,76.4,434,434.0,local_confidence_threshold,0.7,False
dapper,outage,120,100.0,1000,7.2966883444603,30.892941767709793,34.211465224522804,34.99743937003936,7.2966883444603,0.0,0.7277157448014966,0.7277157448014966,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,77.9,410,410.0,local_confidence_threshold,0.7,False
