policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000
deadline_greedy,variable,122,100.0,1000,24.731383231511646,33.862987583904314,34.65447524104311,34.97317679379236,24.731383231511646,0.0,0.725831545120264,0.725831545120264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,122,100.0,1000,24.731383231511646,33.862987583904314,34.65447524104311,34.97317679379236,24.731383231511646,0.0,0.725831545120264,0.725831545120264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,122,100.0,1000,24.731383231511646,33.862987583904314,34.65447524104311,34.97317679379236,24.731383231511646,0.0,0.725831545120264,0.725831545120264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,variable,122,100.0,1000,28.33424840033092,79.67219341812917,97.82568186991973,99.99366996095632,28.33424840033092,0.0,0.7333663897398112,0.7333663897398112,1325.0,1.325,1325.0,0.0,0.0,0.0,0.053,1.0,1.0,0.053,0.0,0.0,0.0,0.0,94.69999999999999,5.3,0.0,0.0,74,74.0
local_only,variable,123,100.0,1000,25.05839940730967,33.900204729657574,34.83268544735611,34.9960844952581,25.05839940730967,0.0,0.728372517479621,0.728372517479621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,123,100.0,1000,102.49354436146552,133.56601212247975,134.79488657343288,134.98222422308635,102.49354436146552,0.751,0.7345695771764884,0.18729323468532663,19675.0,19.675,19675.0,0.964,0.0,0.0,0.787,0.9275730622617535,0.045743329097839895,0.036,0.8818297331639136,0.0,0.0724269377382465,0.213,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,123,100.0,1000,103.75839940730965,133.66447563540282,134.79488657343288,134.98222422308635,103.75839940730965,0.787,0.728372517479621,0.15529762512124962,27545.0,27.545,27545.0,1.0,0.0,0.0,0.787,0.9237611181702668,0.0,0.0,0.9237611181702668,0.0,0.07623888182973317,0.213,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,123,100.0,1000,21.09321361110236,33.79103353765298,34.79488657343286,34.98222422308634,23.181419503996473,0.0,0.7282104611957531,0.7339684088091011,5550.0,5.55,5550.0,0.215,0.164,0.0,0.222,0.9369369369369369,0.14414414414414414,0.032,0.7927927927927928,0.0,0.06306306306306306,0.0,61.4,0.0,22.2,16.400000000000002,318,318.0
deadline_greedy,variable,123,100.0,1000,25.05839940730967,33.900204729657574,34.83268544735611,34.9960844952581,25.05839940730967,0.0,0.728372517479621,0.728372517479621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,123,100.0,1000,25.05839940730967,33.900204729657574,34.83268544735611,34.9960844952581,25.05839940730967,0.0,0.728372517479621,0.728372517479621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,123,100.0,1000,25.26569359127006,33.91375227630549,34.83969086206845,120.87930552377972,25.26569359127006,0.001,0.7288815796385927,0.7282194604884878,75.0,0.075,75.0,0.001,0.0,0.0,0.003,1.0,0.6666666666666666,0.002,0.3333333333333333,0.0,0.0,0.0,99.7,0.3,0.0,0.0,4,4.0
oracle_feasible,variable,123,100.0,1000,27.39354436146553,34.7243198582423,96.78718567623247,99.47115189840298,27.39354436146553,0.0,0.7345695771764884,0.7345695771764884,900.0,0.9,900.0,0.0,0.0,0.0,0.036,1.0,1.0,0.036,0.0,0.0,0.0,0.0,96.39999999999999,3.5999999999999996,0.0,0.0,60,60.0
local_only,variable,124,100.0,1000,24.911682641011286,33.793997167916714,34.79593977343024,34.996246009129095,24.911682641011286,0.0,0.7242303295445375,0.7242303295445375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,124,100.0,1000,106.72992956790165,133.49231816315833,134.64780530988855,134.9962460091291,106.72992956790165,0.792,0.7298420112572637,0.15632889502002004,20775.0,20.775,20775.0,0.961,0.0,0.0,0.831,0.9085439229843562,0.04693140794223827,0.039,0.8616125150421179,0.0,0.0914560770156438,0.169,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,124,100.0,1000,108.01168264101129,133.61582768332838,134.67732058291188,134.9962460091291,108.01168264101129,0.831,0.7242303295445375,0.1222239992395593,29085.0,29.085,29085.0,1.0,0.0,0.0,0.831,0.9446450060168472,0.0,0.0,0.9446450060168472,0.0,0.05535499398315283,0.169,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,124,100.0,1000,21.732988484636902,33.61582768332837,34.67732058291188,34.996246009129095,23.750766552712175,0.0,0.7242599698219147,0.7290090601287487,6700.0,6.7,6700.0,0.169,0.132,0.0,0.268,0.8955223880597015,0.11194029850746269,0.03,0.7835820895522388,0.0,0.1044776119402985,0.0,60.0,0.0,26.8,13.200000000000001,338,338.0
deadline_greedy,variable,124,100.0,1000,24.911682641011286,33.793997167916714,34.79593977343024,34.996246009129095,24.911682641011286,0.0,0.7242303295445375,0.7242303295445375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,124,100.0,1000,24.911682641011286,33.793997167916714,34.79593977343024,34.996246009129095,24.911682641011286,0.0,0.7242303295445375,0.7242303295445375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,124,100.0,1000,24.911682641011286,33.793997167916714,34.79593977343024,34.996246009129095,24.911682641011286,0.0,0.7242303295445375,0.7242303295445375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,variable,124,100.0,1000,27.529929567901636,34.70252756488009,96.06893734894071,99.85718602486644,27.529929567901636,0.0,0.7298420112572637,0.7298420112572637,975.0,0.975,975.0,0.0,0.0,0.0,0.039,1.0,1.0,0.039,0.0,0.0,0.0,0.0,96.1,3.9,0.0,0.0,66,66.0
local_only,variable,125,100.0,1000,24.73733905793578,33.79199463306303,34.7780426012565,34.94952031560075,24.73733905793578,0.0,0.7250638411899345,0.7250638411899345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,125,100.0,1000,100.8537027635871,133.44680599305755,134.75492842636987,134.94952031560075,100.8537027635871,0.726,0.7323109499201437,0.20649618578410728,19450.0,19.45,19450.0,0.948,0.0,0.0,0.778,0.9215938303341902,0.06683804627249357,0.052,0.8547557840616966,0.0,0.07840616966580977,0.222,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,125,100.0,1000,102.53733905793578,133.49190490358524,134.77804260125652,134.94952031560075,102.53733905793578,0.778,0.7250638411899345,0.16151494213469925,27230.0,27.23,27230.0,1.0,0.0,0.0,0.778,0.9498714652956298,0.0,0.0,0.9498714652956298,0.0,0.05012853470437018,0.222,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,125,100.0,1000,20.769788307085673,33.55572104656107,34.7780426012565,34.94952031560075,23.64318483654006,0.0,0.7246252838037862,0.7310543455649272,5925.0,5.925,5925.0,0.222,0.17,0.0,0.237,0.9409282700421941,0.17721518987341772,0.042,0.7637130801687764,0.0,0.05907172995780591,0.0,59.3,0.0,23.7,17.0,320,320.0
deadline_greedy,variable,125,100.0,1000,24.73733905793578,33.79199463306303,34.7780426012565,34.94952031560075,24.73733905793578,0.0,0.7250638411899345,0.7250638411899345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,125,100.0,1000,24.73733905793578,33.79199463306303,34.7780426012565,34.94952031560075,24.73733905793578,0.0,0.7250638411899345,0.7250638411899345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,125,100.0,1000,24.815673887663028,33.913926208527506,34.78578773958362,77.76468412710089,24.815673887663028,0.0,0.7252873734982468,0.7252873734982468,50.0,0.05,50.0,0.0,0.0,0.0,0.002,1.0,1.0,0.002,0.0,0.0,0.0,0.0,99.8,0.2,0.0,0.0,2,2.0
oracle_feasible,variable,125,100.0,1000,28.25370276358709,69.2135184565583,98.15222945946198,99.7040502799639,28.25370276358709,0.0,0.7323109499201437,0.7323109499201437,1300.0,1.3,1300.0,0.0,0.0,0.0,0.052,1.0,1.0,0.052,0.0,0.0,0.0,0.0,94.8,5.2,0.0,0.0,78,78.0
local_only,variable,126,100.0,1000,24.969127837289125,33.97501250814527,34.75306843916457,34.997585709381326,24.969127837289125,0.0,0.7277917898185733,0.7277917898185733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,126,100.0,1000,102.50654814380812,133.73099353465395,134.72017391457007,134.99758570938133,102.50654814380812,0.747,0.7344702927525184,0.19031678727053453,19750.0,19.75,19750.0,0.957,0.0,0.0,0.79,0.9189873417721519,0.05443037974683544,0.043,0.8645569620253165,0.0,0.0810126582278481,0.21,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,126,100.0,1000,103.96912783728912,133.74230555256358,134.72017391457007,134.99758570938133,103.96912783728912,0.79,0.7277917898185733,0.15265317298708903,27650.0,27.65,27650.0,1.0,0.0,0.0,0.79,0.9240506329113924,0.0,0.0,0.9240506329113924,0.0,0.0759493670886076,0.21,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,126,100.0,1000,21.1478810158433,33.75159446968112,34.720173914570076,34.997585709381326,23.72466143080774,0.0,0.730137150017489,0.7363161985328225,5775.0,5.775,5775.0,0.21,0.163,0.0,0.231,0.9307359307359307,0.16883116883116883,0.039,0.7619047619047619,0.0,0.06926406926406926,0.0,60.6,0.0,23.1,16.3,315,315.0
deadline_greedy,variable,126,100.0,1000,24.969127837289125,33.97501250814527,34.75306843916457,34.997585709381326,24.969127837289125,0.0,0.7277917898185733,0.7277917898185733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,126,100.0,1000,24.969127837289125,33.97501250814527,34.75306843916457,34.997585709381326,24.969127837289125,0.0,0.7277917898185733,0.7277917898185733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,126,100.0,1000,24.969127837289125,33.97501250814527,34.75306843916457,34.997585709381326,24.969127837289125,0.0,0.7277917898185733,0.7277917898185733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,variable,126,100.0,1000,27.806548143808126,34.86134037919517,98.28465778064927,99.80127848365412,27.806548143808126,0.0,0.7344702927525184,0.7344702927525184,1075.0,1.075,1075.0,0.0,0.0,0.0,0.043,1.0,1.0,0.043,0.0,0.0,0.0,0.0,95.7,4.3,0.0,0.0,72,72.0
local_only,variable,127,100.0,1000,25.199310716347753,34.17384675910244,34.792631447706896,34.9805264786951,25.199310716347753,0.0,0.7260158194388665,0.7260158194388665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,127,100.0,1000,99.88113744250755,133.97763378909718,134.71052132239654,134.98052647869508,99.88113744250755,0.721,0.7321022047317083,0.2073531442252642,18950.0,18.95,18950.0,0.963,0.0,0.0,0.758,0.9406332453825857,0.048812664907651716,0.037,0.8918205804749341,0.0,0.059366754617414245,0.242,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,127,100.0,1000,100.99931071634776,134.01155392391132,134.71052132239654,134.98052647869508,100.99931071634776,0.758,0.7260158194388665,0.17468190850184623,26530.0,26.53,26530.0,1.0,0.0,0.0,0.758,0.9406332453825857,0.0,0.0,0.9406332453825857,0.0,0.059366754617414245,0.242,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,127,100.0,1000,20.660215773075464,34.01155392391131,34.710521322396545,34.9805264786951,22.9640357303438,0.0,0.7254115546748069,0.7311096624471685,5750.0,5.75,5750.0,0.245,0.187,0.0,0.23,0.9521739130434783,0.14347826086956522,0.033,0.808695652173913,0.0,0.04782608695652174,0.0,58.3,0.0,23.0,18.7,329,329.0
deadline_greedy,variable,127,100.0,1000,25.199310716347753,34.17384675910244,34.792631447706896,34.9805264786951,25.199310716347753,0.0,0.7260158194388665,0.7260158194388665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,127,100.0,1000,25.199310716347753,34.17384675910244,34.792631447706896,34.9805264786951,25.199310716347753,0.0,0.7260158194388665,0.7260158194388665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,127,100.0,1000,25.199310716347753,34.17384675910244,34.792631447706896,34.9805264786951,25.199310716347753,0.0,0.7260158194388665,0.7260158194388665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,variable,127,100.0,1000,27.78113744250756,34.71229894994546,97.51470290500887,99.85803715664667,27.78113744250756,0.0,0.7321022047317083,0.7321022047317083,925.0,0.925,925.0,0.0,0.0,0.0,0.037,1.0,1.0,0.037,0.0,0.0,0.0,0.0,96.3,3.6999999999999997,0.0,0.0,64,64.0
local_only,variable,128,100.0,1000,24.810235081030815,33.94732129307926,34.7698738663592,34.96530254190218,24.810235081030815,0.0,0.7252198514727468,0.7252198514727468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,128,100.0,1000,96.05110548027794,133.44815919447433,134.72492446565542,134.9653025419022,96.05110548027794,0.688,0.7295544687153152,0.23096091127767193,18075.0,18.075,18075.0,0.965,0.0,0.0,0.723,0.9239280774550485,0.048409405255878286,0.035,0.8755186721991701,0.0,0.07607192254495158,0.277,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,128,100.0,1000,97.11023508103082,133.51649626819398,134.72492446565542,134.9653025419022,97.11023508103082,0.723,0.7252198514727468,0.2008252036381251,25305.0,25.305,25305.0,1.0,0.0,0.0,0.723,0.9336099585062241,0.0,0.0,0.9336099585062241,0.0,0.06639004149377593,0.277,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,128,100.0,1000,19.588881490818014,33.63444553862527,34.724924465655434,34.96530254190218,21.60420490748735,0.0,0.7261101277963585,0.7302212879187465,4475.0,4.475,4475.0,0.278,0.214,0.0,0.179,0.9162011173184358,0.16201117318435754,0.029,0.7541899441340782,0.0,0.08379888268156424,0.0,60.699999999999996,0.0,17.9,21.4,299,299.0
deadline_greedy,variable,128,100.0,1000,24.810235081030815,33.94732129307926,34.7698738663592,34.96530254190218,24.810235081030815,0.0,0.7252198514727468,0.7252198514727468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,128,100.0,1000,24.810235081030815,33.94732129307926,34.7698738663592,34.96530254190218,24.810235081030815,0.0,0.7252198514727468,0.7252198514727468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,128,100.0,1000,24.810235081030815,33.94732129307926,34.7698738663592,34.96530254190218,24.810235081030815,0.0,0.7252198514727468,0.7252198514727468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,variable,128,100.0,1000,27.25110548027794,34.70255173205531,97.58445712098965,99.95526789062535,27.25110548027794,0.0,0.7295544687153152,0.7295544687153152,875.0,0.875,875.0,0.0,0.0,0.0,0.035,1.0,1.0,0.035,0.0,0.0,0.0,0.0,96.5,3.5000000000000004,0.0,0.0,62,62.0
local_only,variable,129,100.0,1000,25.218419346371387,34.00899991534611,34.77333674805944,34.967648156933706,25.218419346371387,0.0,0.723058657478175,0.723058657478175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,variable,129,100.0,1000,101.434875344122,133.88838483273707,134.68206764037106,134.9676481569337,101.434875344122,0.741,0.7280329893171633,0.19214956085840215,19350.0,19.35,19350.0,0.967,0.0,0.0,0.774,0.9418604651162791,0.04263565891472868,0.033,0.8992248062015504,0.0,0.05813953488372093,0.226,0.0,100.0,0.0,0.0,0,0.0
cloud_only,variable,129,100.0,1000,102.61841934637138,133.9227914659397,134.76851948550262,134.9676481569337,102.61841934637138,0.774,0.723058657478175,0.1635530112296117,27090.0,27.09,27090.0,1.0,0.0,0.0,0.774,0.9263565891472868,0.0,0.0,0.9263565891472868,0.0,0.07364341085271318,0.226,0.0,100.0,0.0,0.0,0,0.0
dapper,variable,129,100.0,1000,21.009790891695804,33.95183803633796,34.77333674805944,34.967648156933706,23.06959798697679,0.0,0.7216296347896245,0.7265740112000998,5425.0,5.425,5425.0,0.227,0.175,0.0,0.217,0.9447004608294931,0.14746543778801843,0.032,0.7972350230414746,0.0,0.055299539170506916,0.0,60.8,0.0,21.7,17.5,312,312.0
deadline_greedy,variable,129,100.0,1000,25.218419346371387,34.00899991534611,34.77333674805944,34.967648156933706,25.218419346371387,0.0,0.723058657478175,0.723058657478175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,variable,129,100.0,1000,25.218419346371387,34.00899991534611,34.77333674805944,34.967648156933706,25.218419346371387,0.0,0.723058657478175,0.723058657478175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,variable,129,100.0,1000,25.31841934637139,34.01968654598547,34.80037395267204,122.55153447106281,25.31841934637139,0.001,0.723058657478175,0.7224019109439105,25.0,0.025,25.0,0.001,0.0,0.0,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.9,0.1,0.0,0.0,2,2.0
oracle_feasible,variable,129,100.0,1000,27.334875344121997,34.599675110470685,95.39342208681612,99.98517618179457,27.334875344121997,0.0,0.7280329893171633,0.7280329893171633,825.0,0.825,825.0,0.0,0.0,0.0,0.033,1.0,1.0,0.033,0.0,0.0,0.0,0.0,96.7,3.3000000000000003,0.0,0.0,60,60.0
local_only,outage,100,100.0,1000,25.062898420229292,33.77727629771987,34.65190708681327,34.99545577037872,25.062898420229292,0.0,0.7261881576466824,0.7261881576466824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,outage,100,100.0,1000,39.962898420229294,128.1448953712002,133.27001088178662,134.80724550395638,39.962898420229294,0.149,0.7261881576466824,0.6186995187746368,3725.0,3.725,3725.0,1.0,0.0,0.0,0.149,0.6510067114093959,0.0,0.0,0.6510067114093959,0.0,0.348993288590604,0.851,0.0,100.0,0.0,0.0,0,0.0
cloud_only,outage,100,100.0,1000,39.962898420229294,128.1448953712002,133.27001088178662,134.80724550395638,39.962898420229294,0.149,0.7261881576466824,0.6186995187746368,5215.0,5.215,5215.0,1.0,0.0,0.0,0.149,0.610738255033557,0.0,0.0,0.610738255033557,0.0,0.38926174496644295,0.851,0.0,100.0,0.0,0.0,0,0.0
dapper,outage,100,100.0,1000,7.390958833110617,31.53222247776869,33.92161243264051,34.99545577037872,7.390958833110617,0.0,0.7256162643603677,0.7256162643603677,0.0,0.0,0.0,1.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,422,422.0
deadline_greedy,outage,100,100.0,1000,25.062898420229292,33.77727629771987,34.65190708681327,34.99545577037872,25.062898420229292,0.0,0.7261881576466824,0.7261881576466824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,outage,100,100.0,1000,25.062898420229292,33.77727629771987,34.65190708681327,34.99545577037872,25.062898420229292,0.0,0.7261881576466824,0.7261881576466824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,outage,100,100.0,1000,25.062898420229292,33.77727629771987,34.65190708681327,34.99545577037872,25.062898420229292,0.0,0.7261881576466824,0.7261881576466824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,outage,100,100.0,1000,25.062898420229292,33.77727629771987,34.65190708681327,34.99545577037872,25.062898420229292,0.0,0.7261881576466824,0.7261881576466824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
local_only,outage,101,100.0,1000,25.128100660313414,33.928666450823215,34.756738481046455,34.99666358286235,25.128100660313414,0.0,0.7240961607219123,0.7240961607219123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,outage,101,100.0,1000,39.52810066031341,128.8890835771023,134.28965177530281,134.7664380682662,39.52810066031341,0.144,0.7240961607219123,0.6201401357674037,3600.0,3.6,3600.0,1.0,0.0,0.0,0.144,0.6527777777777778,0.0,0.0,0.6527777777777778,0.0,0.3472222222222222,0.856,0.0,100.0,0.0,0.0,0,0.0
cloud_only,outage,101,100.0,1000,39.52810066031341,128.8890835771023,134.28965177530281,134.7664380682662,39.52810066031341,0.144,0.7240961607219123,0.6201401357674037,5040.0,5.04,5040.0,1.0,0.0,0.0,0.144,0.6944444444444444,0.0,0.0,0.6944444444444444,0.0,0.3055555555555556,0.856,0.0,100.0,0.0,0.0,0,0.0
dapper,outage,101,100.0,1000,7.394054329988902,31.520563490832846,34.26171430265933,34.94450915915627,7.394054329988902,0.0,0.7269702216094329,0.7269702216094329,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,412,412.0
deadline_greedy,outage,101,100.0,1000,25.128100660313414,33.928666450823215,34.756738481046455,34.99666358286235,25.128100660313414,0.0,0.7240961607219123,0.7240961607219123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,outage,101,100.0,1000,25.128100660313414,33.928666450823215,34.756738481046455,34.99666358286235,25.128100660313414,0.0,0.7240961607219123,0.7240961607219123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,outage,101,100.0,1000,25.128100660313414,33.928666450823215,34.756738481046455,34.99666358286235,25.128100660313414,0.0,0.7240961607219123,0.7240961607219123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,outage,101,100.0,1000,25.128100660313414,33.928666450823215,34.756738481046455,34.99666358286235,25.128100660313414,0.0,0.7240961607219123,0.7240961607219123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
local_only,outage,102,100.0,1000,25.122772210758637,34.192033380287775,34.76218466879992,34.98498997120777,25.122772210758637,0.0,0.7240425644478599,0.7240425644478599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,outage,102,100.0,1000,39.62277221075865,126.90336680587389,134.15349498533968,134.73527902103163,39.62277221075865,0.145,0.7240425644478599,0.6194964883629537,3625.0,3.625,3625.0,1.0,0.0,0.0,0.145,0.6068965517241379,0.0,0.0,0.6068965517241379,0.0,0.3931034482758621,0.855,0.0,100.0,0.0,0.0,0,0.0
cloud_only,outage,102,100.0,1000,39.62277221075865,126.90336680587389,134.15349498533968,134.73527902103163,39.62277221075865,0.145,0.7240425644478599,0.6194964883629537,5075.0,5.075,5075.0,1.0,0.0,0.0,0.145,0.696551724137931,0.0,0.0,0.696551724137931,0.0,0.30344827586206896,0.855,0.0,100.0,0.0,0.0,0,0.0
dapper,outage,102,100.0,1000,7.51680019137851,31.462924322041214,34.417701339171714,34.98162652146018,7.51680019137851,0.0,0.725179462474503,0.725179462474503,0.0,0.0,0.0,1.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,422,422.0
deadline_greedy,outage,102,100.0,1000,25.122772210758637,34.192033380287775,34.76218466879992,34.98498997120777,25.122772210758637,0.0,0.7240425644478599,0.7240425644478599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,outage,102,100.0,1000,25.122772210758637,34.192033380287775,34.76218466879992,34.98498997120777,25.122772210758637,0.0,0.7240425644478599,0.7240425644478599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
